公司名称,公司代码,股东名称,持股比例
信雅达,600571,张源,1.25%
信雅达,600571,洪志鹏,1.14%
信雅达,600571,林薇薇,1.11%
信雅达,600571,吕强,1.01%
信雅达,600571,窦科,0.97%
信雅达,600571,黄琪,0.92%
信雅达,600571,朱宝文,0.70%
海峡创新,300300,吴艳,9.77%
ST富润,600070,富润控股集团有限公司,19.96%
ST富润,600070,浙江诸暨惠风创业投资有限公司,4.98%
ST富润,600070,江有归,1.85%
ST富润,600070,付海鹏,1.68%
ST富润,600070,李忠余,0.81%
ST富润,600070,陈建军,0.71%
ST富润,600070,张松青,0.65%
ST富润,600070,浙江瓯联创业投资有限公司,0.64%
ST富润,600070,财通证券资管-甘肃上峰水泥股份有限公司-财通证券资管智汇82号单一资产管理计划,0.59%
ST富润,600070,杭州维思投资合伙企业(有限合伙),0.59%
挖金客,301380,李征,27.33%
挖金客,301380,陈坤,21.14%
挖金客,301380,新余永奥投资管理中心(有限合伙),9.46%
挖金客,301380,刘湘之,3.61%
挖金客,301380,共青城互兴芊芊年投资合伙企业(有限合伙),3.53%
挖金客,301380,支俊立,3.16%
挖金客,301380,宁波博创世成投资中心(有限合伙),1.52%
挖金客,301380,张凤康,1.39%
挖金客,301380,宁波人合安润投资合伙企业(有限合伙),0.90%
挖金客,301380,宁波梅山保税港区博创同德投资中心(有限合伙),0.90%
航天软件,688562,中国航天科技集团有限公司,30.33%
航天软件,688562,河南省澜天信创产业投资基金(有限合伙),7.50%
航天软件,688562,航天投资控股有限公司,6.42%
航天软件,688562,宁波星东神启企业管理合伙企业(有限合伙),5.53%
航天软件,688562,大唐国投信息科技有限公司,3.47%
航天软件,688562,共青城神驰志融投资合伙企业(有限合伙),3.01%
航天软件,688562,国开制造业转型升级基金(有限合伙),2.71%
航天软件,688562,国家产业投资基金有限责任公司,2.44%
航天软件,688562,共青城神驰志远投资合伙企业(有限合伙),2.05%
航天软件,688562,共青城神驰志同投资合伙企业(有限合伙),1.93%
国联股份,603613,钱晓钧,17.32%
国联股份,603613,刘泉,17.15%
国联股份,603613,香港中央结算有限公司,5.52%
国联股份,603613,中国建设银行股份有限公司-广发科技先锋混合型证券投资基金,2.14%
国联股份,603613,上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF),1.90%
国联股份,603613,中国工商银行股份有限公司-广发双擎升级混合型证券投资基金,1.65%
国联股份,603613,金雷力,1.53%
国联股份,603613,中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金,1.33%
国联股份,603613,中国民生银行股份有限公司-广发行业严选三年持有期混合型证券投资基金,1.16%
国联股份,603613,昆山嘉成优选投资中心(有限合伙),0.94%
赛维时代,301381,南平市延平区君腾投资有限公司,35.94%
赛维时代,301381,深圳市众腾投资企业(有限合伙),23.25%
赛维时代,301381,南平市延平区君辉投资有限公司,15.07%
赛维时代,301381,厦门鑫瑞集泰股权投资合伙企业(有限合伙),8.84%
赛维时代,301381,厦门坚果互联投资合伙企业(有限合伙),1.33%
赛维时代,301381,厦门坚果兄弟创业投资合伙企业(有限合伙),1.31%
赛维时代,301381,服务贸易创新发展引导基金(有限合伙),1.00%
赛维时代,301381,嘉兴朴诚股权投资合伙企业(有限合伙),0.95%
赛维时代,301381,福建赛道企业管理合伙企业(有限合伙),0.92%
赛维时代,301381,宁波沣源启程投资合伙企业(有限合伙),0.74%
新炬网络,605398,孙正暘,18.55%
新炬网络,605398,孙正晗,13.29%
新炬网络,605398,李灏江,9.38%
新炬网络,605398,孙星炎,9.05%
新炬网络,605398,上海森枭投资中心(有限合伙),6.27%
新炬网络,605398,程永新,6.05%
新炬网络,605398,上海僧忠投资中心(有限合伙),4.30%
新炬网络,605398,上海朱栩投资中心(有限合伙),2.79%
新炬网络,605398,上海好炬企业管理咨询中心(有限合伙),1.34%
新炬网络,605398,中国银行股份有限公司-华夏数字经济龙头混合型发起式证券投资基金,1.00%
易联众,300096,张曦,16.21%
易联众,300096,西藏五维资产管理有限公司,5.00%
维宏股份,300508,汤同奎,31.81%
维宏股份,300508,郑之开,25.95%
维宏股份,300508,胡小琴,3.71%
维宏股份,300508,UBS AG,0.80%
维宏股份,300508,赵东京,0.58%
维宏股份,300508,宋秀龙,0.55%
维宏股份,300508,中国建设银行股份有限公司-鹏华优选成长混合型证券投资基金,0.53%
维宏股份,300508,中国工商银行股份有限公司-鹏华养老产业股票型证券投资基金,0.43%
维宏股份,300508,牟凤林,0.38%
维宏股份,300508,中国建设银行股份有限公司-鹏华医疗保健股票型证券投资基金,0.34%
今天国际,300532,邵健伟,35.47%
今天国际,300532,邵健锋,5.58%
今天国际,300532,深圳市远致富海投资管理有限公司-深圳远致富海并购股权投资基金合伙企业(有限合伙),3.86%
今天国际,300532,深圳市华锐丰投资合伙企业(有限合伙),2.79%
今天国际,300532,魏娟意,2.19%
今天国际,300532,UBS AG,1.36%
今天国际,300532,施戎,1.13%
今天国际,300532,全国社保基金四一二组合,1.10%
今天国际,300532,毛幼聪,0.92%
今天国际,300532,巨丰企业管理咨询(深圳)有限公司,0.84%
上海钢联,300226,上海兴业投资发展有限公司,25.12%
上海钢联,300226,中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF),4.74%
上海钢联,300226,中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金,4.64%
上海钢联,300226,朱军红,4.64%
上海钢联,300226,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,2.53%
上海钢联,300226,全国社保基金一一四组合,2.49%
上海钢联,300226,中国建设银行股份有限公司-东方红恒元五年定期开放灵活配置混合型证券投资基金,1.23%
上海钢联,300226,上海理成资产管理有限公司-理成风景1号投资基金,0.95%
上海钢联,300226,毛杰,0.83%
上海钢联,300226,南京南钢钢铁联合有限公司,0.75%
正元智慧,300645,杭州正元企业管理咨询有限公司,26.13%
正元智慧,300645,杭州易康投资管理有限公司,3.50%
正元智慧,300645,李琳,2.63%
正元智慧,300645,胡鹤鸣,1.30%
正元智慧,300645,中国工商银行股份有限公司-浦银安盛红利精选混合型证券投资基金,1.22%
正元智慧,300645,郭明珠,1.21%
正元智慧,300645,UBS AG,1.04%
正元智慧,300645,蔡伟灵,0.99%
正元智慧,300645,杭州正浩投资管理有限公司,0.92%
正元智慧,300645,林建洪,0.88%
银江技术,300020,银江科技集团有限公司,10.30%
银江技术,300020,诺德基金管理有限公司,3.65%
银江技术,300020,浙江浙商证券资产管理有限公司,3.50%
银江技术,300020,陈文生,2.77%
银江技术,300020,财通基金管理有限公司,2.50%
银江技术,300020,中国银河证券股份有限公司,2.10%
银江技术,300020,UBS AG,1.68%
银江技术,300020,中央企业乡村产业投资基金股份有限公司,1.57%
银江技术,300020,安联保险资产管理有限公司-安联裕远2号资产管理产品,1.05%
银江技术,300020,上海同安投资管理有限公司-同安巨星1号证券投资基金,1.05%
宇信科技,300674,珠海宇琴鸿泰创业投资集团有限公司,25.93%
宇信科技,300674,PORT WING DEVELOPMENT COMAPANY LIMITED,4.92%
宇信科技,300674,百度(中国)有限公司,3.60%
宇信科技,300674,竺士文,2.19%
宇信科技,300674,陕西省国际信托股份有限公司-陕国投·乐盈99号单一资金信托,1.97%
宇信科技,300674,香港中央结算有限公司,1.57%
宇信科技,300674,"FIDELITY INFORMATION SERVICES INTERNATIONAL HOLDINGS, INC.",1.27%
宇信科技,300674,朱荣玲,0.96%
宇信科技,300674,全国社保基金一一四组合,0.96%
宇信科技,300674,王廷鹏,0.81%
久远银海,002777,四川久远投资控股集团有限公司,26.29%
久远银海,002777,四川科学城锐锋集团有限责任公司,12.02%
久远银海,002777,中国平安人寿保险股份有限公司-分红-个险分红,5.63%
久远银海,002777,中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,1.19%
久远银海,002777,中国对外经济贸易信托有限公司-外贸信托-仁桥泽源股票私募证券投资基金,0.93%
久远银海,002777,中国农业银行股份有限公司-华安智能生活混合型证券投资基金,0.85%
久远银海,002777,杨成文,0.83%
久远银海,002777,詹开明,0.78%
久远银海,002777,中国建设银行股份有限公司-华安沪港深外延增长灵活配置混合型证券投资基金,0.76%
久远银海,002777,中国银行股份有限公司-泰达宏利转型机遇股票型证券投资基金,0.74%
天娱数科,002354,朱晔,5.30%
天娱数科,002354,为新有限公司,3.29%
天娱数科,002354,张宇,2.51%
天娱数科,002354,王玉辉,1.63%
天娱数科,002354,香港中央结算有限公司,1.61%
天娱数科,002354,石波涛,1.49%
天娱数科,002354,上海诚自投资中心(有限合伙),0.94%
天娱数科,002354,金元顺安基金-宁波银行-国金证券股份有限公司,0.86%
天娱数科,002354,朱杰,0.55%
天娱数科,002354,张先云,0.53%
荣联科技,002642,王东辉,11.21%
荣联科技,002642,山东经达科技产业发展有限公司,8.07%
荣联科技,002642,吴敏,1.66%
荣联科技,002642,杨巧观,1.39%
荣联科技,002642,上海珠池资产管理有限公司-珠池健康产业母基金1号,0.56%
荣联科技,002642,BARCLAYS BANK PLC,0.46%
荣联科技,002642,张银塔,0.35%
荣联科技,002642,"高华-汇丰-GOLDMAN,SACHS&CO.LLC",0.32%
荣联科技,002642,王海明,0.26%
荣联科技,002642,UBS AG,0.25%
捷顺科技,002609,唐健,25.88%
捷顺科技,002609,深圳市特区建发智慧交通投资合伙企业(有限合伙),12.93%
捷顺科技,002609,刘翠英,11.04%
捷顺科技,002609,云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划,1.37%
捷顺科技,002609,交通银行股份有限公司-易方达科讯混合型证券投资基金,1.30%
捷顺科技,002609,蒋东濬,1.02%
捷顺科技,002609,张天虚,0.98%
捷顺科技,002609,深圳市恒泰融安投资管理有限公司-恒泰融安凤凰私募证券投资基金,0.94%
捷顺科技,002609,招商银行股份有限公司-泓德瑞兴三年持有期混合型证券投资基金,0.89%
捷顺科技,002609,李玲,0.78%
电科数字,600850,华东计算技术研究所(中国电子科技集团公司第三十二研究所),20.55%
电科数字,600850,中电科投资控股有限公司,10.49%
电科数字,600850,中电科数字科技(集团)有限公司,6.84%
电科数字,600850,宋世民,2.28%
电科数字,600850,张为民,2.27%
电科数字,600850,郭文奇,2.23%
电科数字,600850,中国兵器装备集团有限公司,2.16%
电科数字,600850,合肥中电科国元产业投资基金合伙企业(有限合伙),2.09%
电科数字,600850,中电国睿集团有限公司,1.90%
电科数字,600850,国投(上海)创业投资管理有限公司-国投(上海)科技成果转化创业投资基金企业(有限合伙),1.90%
创识科技,300941,张更生,34.17%
创识科技,300941,黄忠恒,7.18%
创识科技,300941,上海墨加投资管理中心(有限合伙),6.40%
创识科技,300941,彭宏毅,4.53%
创识科技,300941,郭尚斌,2.14%
创识科技,300941,林岚,2.14%
创识科技,300941,王其,1.93%
创识科技,300941,丛登高,1.85%
创识科技,300941,田暐,1.66%
创识科技,300941,江秀艳,0.78%
榕基软件,002474,鲁峰,17.22%
榕基软件,002474,侯伟,2.92%
榕基软件,002474,上海阿杏投资管理有限公司-阿杏灵活配置1号私募证券投资基金,0.99%
榕基软件,002474,赵坚,0.83%
榕基软件,002474,上海烜鼎资产管理有限公司-烜鼎长红一号私募证券投资基金,0.82%
榕基软件,002474,陈明平,0.72%
榕基软件,002474,MORGAN STANLEY & CO. INTERNATIONAL PLC.,0.69%
榕基软件,002474,中信里昂资产管理有限公司-客户资金-人民币资金汇入,0.68%
榕基软件,002474,"高华-汇丰-GOLDMAN,SACHS&CO.LLC",0.57%
榕基软件,002474,BARCLAYS BANK PLC,0.38%
航天信息,600271,中国航天科工集团有限公司,40.02%
航天信息,600271,中国航天科工飞航技术研究院(中国航天海鹰机电技术研究院),3.34%
航天信息,600271,北京航天爱威电子技术有限公司,2.78%
航天信息,600271,中国证券金融股份有限公司,1.41%
航天信息,600271,北京机电工程总体设计部,0.89%
航天信息,600271,中国长城工业集团有限公司,0.80%
航天信息,600271,大成基金-农业银行-大成中证金融资产管理计划,0.80%
航天信息,600271,广发基金-农业银行-广发中证金融资产管理计划,0.80%
航天信息,600271,南方基金-农业银行-南方中证金融资产管理计划,0.80%
航天信息,600271,银华基金-农业银行-银华中证金融资产管理计划,0.79%
奥飞数据,300738,广州市昊盟计算机科技有限公司,28.52%
奥飞数据,300738,何烈军,4.66%
奥飞数据,300738,宋洋洋,4.66%
奥飞数据,300738,冷勇燕,2.43%
奥飞数据,300738,银河资本资产管理有限公司-鑫鑫一号集合资产管理计划,2.13%
奥飞数据,300738,上海优优财富投资管理有限公司-优财鑫鑫二号私募证券投资基金,1.60%
奥飞数据,300738,张迪香,1.45%
奥飞数据,300738,郭伟松,1.38%
奥飞数据,300738,UBS AG,1.10%
奥飞数据,300738,郑钟南,1.06%
博彦科技,002649,王斌,8.24%
博彦科技,002649,马强,5.00%
博彦科技,002649,张荣军,4.22%
博彦科技,002649,香港中央结算有限公司,3.47%
博彦科技,002649,GONG YAOBIN GEORGE,3.23%
博彦科技,002649,梁润升,0.79%
博彦科技,002649,罗斌,0.66%
博彦科技,002649,陈火林,0.65%
博彦科技,002649,孙慧正,0.62%
博彦科技,002649,上海常春藤私募基金管理有限公司-常春藤春竹证券投资基金,0.53%
运达科技,300440,运达创新(成都)投资有限公司,38.31%
运达科技,300440,横琴广金美好基金管理有限公司-广金美好启航六号私募证券投资基金,5.30%
运达科技,300440,上海滦海啸阳私募基金管理有限公司-滦海啸阳红石榴八号私募证券投资基金,1.96%
运达科技,300440,华能贵诚信托有限公司-华能信托·嘉会10号集合资金信托计划,1.72%
运达科技,300440,曲水知创永盛企业管理有限公司,0.98%
运达科技,300440,成都大诚投资有限公司,0.85%
运达科技,300440,MERRILL LYNCH INTERNATIONAL,0.56%
运达科技,300440,华泰证券股份有限公司,0.45%
运达科技,300440,刘勤,0.35%
运达科技,300440,陈曦,0.34%
金财互联,002530,江苏东润金财投资管理有限公司,13.45%
金财互联,002530,徐正军,8.89%
金财互联,002530,东方工程株式会社,7.67%
金财互联,002530,朱文明,6.49%
青云科技-U,688316,黄允松,14.14%
青云科技-U,688316,嘉兴蓝驰帆畅投资合伙企业(有限合伙),8.34%
青云科技-U,688316,横琴招证睿信投资中心(有限合伙),6.56%
天玑科技,300245,深圳裕龙资本投资管理有限公司,8.38%
天玑科技,300245,苏博,4.58%
天玑科技,300245,北京新润投资有限公司,3.75%
天玑科技,300245,邹月普,3.49%
天玑科技,300245,上海天玑科技股份有限公司回购专用证券账户,2.68%
天玑科技,300245,陈宏科,2.20%
天玑科技,300245,玲珑集团有限公司,1.31%
天玑科技,300245,陆文雄,1.10%
天玑科技,300245,朱明明,1.09%
天玑科技,300245,武汉昭融汇利投资管理有限责任公司-昭融汇利冬雅8号私募基金,1.08%
天玑科技,300245,刘蓉蓉,1.06%
生 意 宝,002095,浙江网盛投资管理有限公司,43.78%
生 意 宝,002095,杭州涉其网络有限公司,5.07%
生 意 宝,002095,彭兵,1.12%
生 意 宝,002095,上海一村投资管理有限公司-一村和光二期私募证券投资基金,0.99%
生 意 宝,002095,蒋松云,0.64%
生 意 宝,002095,张小英,0.55%
生 意 宝,002095,欧伟,0.46%
生 意 宝,002095,卢佩芬,0.39%
生 意 宝,002095,傅智勇,0.36%
生 意 宝,002095,张宇星,0.27%
东软集团,600718,大连东软控股有限公司,14.36%
东软集团,600718,阿尔派电子(中国)有限公司,6.48%
彩讯股份,300634,深圳市百砻技术有限公司,20.26%
彩讯股份,300634,深圳市万融技术有限公司,15.40%
彩讯股份,300634,永新县光彩信息科技研究中心(有限合伙),5.96%
当虹科技,688039,大连虹昌企业管理合伙企业(有限合伙),15.68%
当虹科技,688039,大连虹途企业管理合伙企业(有限合伙),11.62%
当虹科技,688039,大连虹势企业管理合伙企业(有限合伙),11.29%
当虹科技,688039,北京光线传媒股份有限公司,7.78%
当虹科技,688039,孙慧明,2.52%
当虹科技,688039,葛飞宇,1.49%
当虹科技,688039,凌云,1.37%
当虹科技,688039,章志坚,1.34%
当虹科技,688039,浙江华数传媒资本管理有限公司,1.18%
当虹科技,688039,基本养老保险基金一二零二组合,0.94%
天阳科技,300872,欧阳建平,21.79%
天阳科技,300872,北京天阳宏业投资管理合伙企业(有限合伙),14.85%
天阳科技,300872,李青,6.87%
中远海科,002401,上海船舶运输科学研究所有限公司,48.93%
中远海科,002401,深圳东方港湾投资管理股份有限公司-东方港湾进化远见私募证券投资基金,0.73%
中远海科,002401,中国建设银行股份有限公司-南方科技创新混合型证券投资基金,0.73%
中远海科,002401,中国人民财产保险股份有限公司-传统-普通保险产品,0.65%
中远海科,002401,南方基金-国新央企新发展格局私募证券投资基金-南方基金-央企稳健收益单一资产管理计划,0.56%
中远海科,002401,南方基金乐养混合型养老金产品-中国建设银行股份有限公司,0.53%
中远海科,002401,杨春桃,0.50%
中远海科,002401,金美玲,0.48%
中远海科,002401,中国光大银行股份有限公司-华夏成长机会一年持有期混合型证券投资基金,0.46%
中远海科,002401,张雪勇,0.46%
数据港,603881,上海市北高新(集团)有限公司,32.98%
数据港,603881,上海钥信信息技术合伙企业(有限合伙),14.61%
数据港,603881,香港中央结算有限公司,1.02%
数据港,603881,中国工商银行股份有限公司-富国创新科技混合型证券投资基金,0.58%
数据港,603881,中国工商银行股份有限公司-中邮未来新蓝筹灵活配置混合型证券投资基金,0.36%
数据港,603881,"高华-汇丰-GOLDMAN, SACHS & CO.LLC",0.33%
数据港,603881,冉勇,0.30%
数据港,603881,姜方策,0.28%
数据港,603881,上海旭沣商务信息咨询合伙企业(普通合伙),0.26%
数据港,603881,冯联成,0.25%
浩云科技,300448,茅庆江,28.59%
浩丰科技,300419,北京华软鑫创实业发展有限公司,15.00%
浩丰科技,300419,北京元和盛德投资有限责任公司,1.09%
浩丰科技,300419,杨熙,1.00%
浩丰科技,300419,李晓焕,0.93%
浩丰科技,300419,中信证券股份有限公司,0.71%
浩丰科技,300419,中国国际金融股份有限公司,0.69%
浩丰科技,300419,张召辉,0.66%
浩丰科技,300419,华泰证券股份有限公司,0.65%
浩丰科技,300419,毕春斌,0.61%
浩丰科技,300419,"高华-汇丰-GOLDMAN,SACHS&CO.LLC",0.49%
荣科科技,300290,河南信产数创私募股权投资基金合伙企业(有限合伙),19.98%
荣科科技,300290,沈阳惜远石油化工有限公司,3.20%
荣科科技,300290,徐州瀚举创业投资合伙企业(有限合伙),1.93%
荣科科技,300290,潘美红,1.19%
荣科科技,300290,孙平,0.71%
荣科科技,300290,"高华-汇丰-GOLDMAN,SACHS&CO.LLC",0.66%
荣科科技,300290,UBS AG,0.65%
荣科科技,300290,石超,0.63%
荣科科技,300290,戴菊华,0.48%
荣科科技,300290,吕强,0.47%
新 华 都,002264,新华都实业集团股份有限公司,17.58%
新 华 都,002264,倪国涛,11.96%
新 华 都,002264,陈发树,8.16%
新 华 都,002264,福建新华都投资有限责任公司,5.87%
新 华 都,002264,阿里巴巴(成都)软件技术有限公司,4.75%
新 华 都,002264,杭州瀚云新领股权投资基金合伙企业(有限合伙),4.75%
新 华 都,002264,洪泽君,4.32%
新 华 都,002264,陈志勇,2.42%
新 华 都,002264,吕强,1.11%
新 华 都,002264,刘晓初,0.58%
神州信息,000555,神州数码软件有限公司,39.60%
神州信息,000555,昆山市申昌科技有限公司,5.05%
智明达,688636,王勇,29.47%
智明达,688636,杜柯呈,13.30%
智明达,688636,成都智为企业管理合伙企业(有限合伙),6.68%
智明达,688636,张跃,4.21%
智明达,688636,四川海特航空创业投资基金合伙企业(有限合伙),2.49%
智明达,688636,和子丹,2.10%
智明达,688636,招商银行股份有限公司-银华心佳两年持有期混合型证券投资基金,1.92%
智明达,688636,嘉合基金-张世丽-嘉合基金安亚旭升7号单一资产管理计划,1.75%
智明达,688636,招商银行股份有限公司-银华心怡灵活配置混合型证券投资基金,1.74%
智明达,688636,中国农业银行股份有限公司-南方军工改革灵活配置混合型证券投资基金,1.69%
铜牛信息,300895,北京时尚控股有限责任公司,25.19%
铜牛信息,300895,北京铜牛集团有限公司,24.80%
铜牛信息,300895,银河粤科(广东)产业投资基金(有限合伙),1.36%
铜牛信息,300895,高鸿波,1.29%
铜牛信息,300895,于文德,0.49%
铜牛信息,300895,刘毅,0.44%
铜牛信息,300895,张永辉,0.43%
铜牛信息,300895,樊红涛,0.40%
铜牛信息,300895,李超成,0.39%
铜牛信息,300895,任长东,0.28%
广脉科技,838924,赵国民,39.81%
广脉科技,838924,赵淑飞,6.55%
广脉科技,838924,浙江磐星投资有限公司,3.73%
广脉科技,838924,李之璁,3.13%
广脉科技,838924,王欢,2.44%
广脉科技,838924,沈颖,2.30%
广脉科技,838924,沈建中,2.19%
广脉科技,838924,广脉科技股份有限公司回购专用证券账户,1.81%
广脉科技,838924,诸暨华睿新锐投资合伙企业(有限合伙),1.58%
广脉科技,838924,严晓飞,1.54%
返利科技,600228,上海享锐企业管理咨询事务所(有限合伙),22.78%
返利科技,600228,上海鹄睿企业管理咨询事务所(有限合伙),10.04%
返利科技,600228,江西昌九集团有限公司,8.46%
返利科技,600228,NQ3 Ltd.,7.43%
返利科技,600228,Orchid Asia VI Classic Investment Limited,6.48%
返利科技,600228,QM69 LIMITED,3.59%
返利科技,600228,陈君,2.85%
返利科技,600228,Yifan Design Limited,2.48%
返利科技,600228,"SIG China Investments Master Fund III, LLLP",1.78%
返利科技,600228,Rakuten Europe S.à r.l.,1.69%
易华录,300212,中国华录集团有限公司,34.41%
易华录,300212,林拥军,4.24%
易华录,300212,华录资本控股有限公司,2.45%
易华录,300212,香港中央结算有限公司,0.95%
易华录,300212,中国银行股份有限公司-华夏行业景气混合型证券投资基金,0.70%
易华录,300212,廖芙秀,0.53%
易华录,300212,毕伟,0.51%
易华录,300212,蔡健,0.51%
易华录,300212,新华人寿保险股份有限公司-分红-团体分红-018L-FH001深,0.50%
易华录,300212,邓涛,0.46%
浪潮软件,600756,浪潮软件科技有限公司,19.09%
浪潮软件,600756,武汉睿福德投资管理中心(有限合伙),1.00%
浪潮软件,600756,闫维平,0.90%
浪潮软件,600756,刘宗辉,0.88%
浪潮软件,600756,赵功锋,0.78%
浪潮软件,600756,交通银行股份有限公司-信澳核心科技混合型证券投资基金,0.56%
浪潮软件,600756,中国工商银行股份有限公司-诺安创新驱动灵活配置混合型证券投资基金,0.52%
浪潮软件,600756,汤臻浩,0.51%
浪潮软件,600756,国通信托有限责任公司-国通金2号集合资金信托计划,0.49%
浪潮软件,600756,瞿均皓,0.48%
深纺织Ｂ,200045,深圳市投资控股有限公司,46.21%
深纺织Ｂ,200045,深圳市深超科技投资有限公司,3.18%
深纺织Ｂ,200045,孙慧明,1.23%
深纺织Ｂ,200045,漳州市笑天创业投资有限公司,0.81%
深纺织Ｂ,200045,苏伟鹏,0.71%
深纺织Ｂ,200045,陈晓宝,0.64%
深纺织Ｂ,200045,李增卯,0.46%
深纺织Ｂ,200045,彭迅,0.32%
深纺织Ｂ,200045,陈照耀,0.31%
深纺织Ｂ,200045,深圳市鹏康药业有限公司,0.28%
中国软件,600536,中国电子有限公司,29.39%
中国软件,600536,中国电子信息产业集团有限公司,6.35%
中国软件,600536,香港中央结算有限公司,2.68%
中国软件,600536,中国工商银行股份有限公司-诺安成长混合型证券投资基金,1.21%
中国软件,600536,中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,0.66%
中国软件,600536,中国工商银行股份有限公司-华商新趋势优选灵活配置混合型证券投资基金,0.61%
中国软件,600536,上海运舟私募基金管理有限公司-运舟成长精选1号私募证券投资基金,0.53%
中国软件,600536,广发基金管理有限公司-社保基金四二零组合,0.53%
中国软件,600536,中国农业银行股份有限公司-华安智能生活混合型证券投资基金,0.44%
中国软件,600536,中国建设银行股份有限公司-前海开源稳健增长三年持有期混合型发起式证券投资基金,0.38%
万达信息,300168,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,16.21%
万达信息,300168,和谐健康保险股份有限公司-万能产品,8.12%
万达信息,300168,中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,4.11%
万达信息,300168,宁波通商集团有限公司,3.51%
万达信息,300168,上海市市场监督管理局监测评价中心,3.31%
万达信息,300168,海通证券股份有限公司,2.57%
万达信息,300168,信达证券-中国信达资产管理股份有限公司上海市分公司-信达证券丰益1号单一资产管理计划,1.79%
万达信息,300168,宁波通达富企业管理合伙企业(有限合伙),1.47%
万达信息,300168,颜晓滨,1.39%
万达信息,300168,陈耀远,1.17%
浙大网新,600797,浙江浙大网新集团有限公司,9.19%
浙大网新,600797,浙江万里扬股份有限公司,5.35%
华宇软件,300271,邵学,13.28%
华宇软件,300271,中移资本控股有限责任公司,4.97%
华宇软件,300271,四川发展大数据产业投资有限责任公司,4.15%
华宇软件,300271,刘世强,2.32%
华宇软件,300271,夏郁葱,1.20%
华宇软件,300271,任刚,1.19%
华宇软件,300271,谢慧明,1.16%
华宇软件,300271,四川弘涛投资管理有限公司-四川兴晟国企改革发展股权投资基金合伙企业(有限合伙),1.03%
华宇软件,300271,赵晓明,0.98%
华宇软件,300271,香港中央结算有限公司,0.82%
新开普,300248,杨维国,15.30%
新开普,300248,上海云鑫创业投资有限公司,4.95%
新开普,300248,华梦阳,3.07%
新开普,300248,尚卫国,2.75%
新开普,300248,傅常顺,2.53%
新开普,300248,付秋生,2.38%
新开普,300248,杜建平,2.37%
新开普,300248,马明海,2.35%
新开普,300248,赵利宾,2.32%
新开普,300248,葛晓阁,2.29%
盛视科技,002990,瞿磊,62.86%
盛视科技,002990,深圳市智能人投资合伙企业(有限合伙),5.65%
盛视科技,002990,深圳市云智慧投资合伙企业(有限合伙),4.87%
盛视科技,002990,香港中央结算有限公司,0.61%
盛视科技,002990,交通银行股份有限公司-创金合信数字经济主题股票型发起式证券投资基金,0.54%
盛视科技,002990,中国建设银行股份有限公司-华泰柏瑞富利灵活配置混合型证券投资基金,0.49%
盛视科技,002990,中国农业银行股份有限公司-宝盈策略增长混合型证券投资基金,0.41%
盛视科技,002990,中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金,0.33%
盛视科技,002990,中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金,0.32%
盛视科技,002990,中国工商银行股份有限公司-东方主题精选混合型证券投资基金,0.30%
税友股份,603171,宁波思驰股权投资合伙企业(有限合伙),54.96%
税友股份,603171,张镇潮,22.74%
税友股份,603171,上海云鑫创业投资有限公司,4.49%
税友股份,603171,北京磐茂投资管理有限公司-磐茂(上海)投资中心(有限合伙),4.45%
税友股份,603171,UBS AG,1.07%
税友股份,603171,杭州普阳投资管理有限公司-兰溪普华晖赢投资合伙企业(有限合伙),0.90%
税友股份,603171,景顺长城基金-中国人寿保险股份有限公司-分红险-景顺长城基金国寿股份成长股票型组合单一资产管理计划(可供出售),0.63%
税友股份,603171,兴业银行股份有限公司-南方金融主题灵活配置混合型证券投资基金,0.51%
税友股份,603171,香港中央结算有限公司,0.51%
税友股份,603171,宁波银行股份有限公司-景顺长城成长龙头一年持有期混合型证券投资基金,0.50%
宝信软件,600845,宝山钢铁股份有限公司,48.91%
宝信软件,600845,香港中央结算有限公司,4.09%
宝信软件,600845,马钢(集团)控股有限公司,0.93%
宝信软件,600845,金樟贤,0.77%
宝信软件,600845,全国社保基金五零二组合,0.43%
宝信软件,600845,VANGUARD EMERGING MARKETS STOCK INDEX FUND,0.43%
宝信软件,600845,MORGAN STANLEY & CO. INTERNATIONAL PLC,0.40%
宝信软件,600845,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,0.39%
宝信软件,600845,SHENWAN HONGYUAN NOMINEES (H.K.) LIMITED,0.36%
宝信软件,600845,全国社保基金四一四组合,0.36%
ST迪威迅,300167,上海飒哟港企业咨询服务合伙企业(有限合伙),9.81%
朗玛信息,300288,王伟,32.10%
朗玛信息,300288,刘玲,2.77%
朗玛信息,300288,贵阳朗玛投资咨询企业(有限合伙),2.45%
